"","ofi_insc","prov_insc","cant_insc","parr_insc","anio_insc","mes_insc","dia_insc","fecha_insc","hijos_rec","mcap_bie","nac_hom","cod_paish","anio_nach","mes_nach","dia_nach","fecha_nach","edad_hom","nmatanth","est_civih","p_etnica_hom","sabe_leerh","niv_insth","prov_habh","cant_habh","parr_habh","area_hom","nac_muj","cod_paism","anio_nacm","mes_nacm","dia_nacm","fecha_nacm","edad_muj","nmatantm","est_civim","p_etnica_muj","sabe_leerm","niv_instm","prov_habm","cant_habm","parr_habm","area_muj"
"59863",1,"Manabí","Pichincha","Pichincha, cabecera cantonal",2014," Octubre ",14,13632624000,0,"No","Ecuatoriano","Ecuador ",1994," Julio ",4,12992659200,20,0,"Soltero","Mestizo","Si","Secundaria","Manabí","Pichincha","Pichincha, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1996," Agosto ",1,13058236800,18,0,"Soltera","Montubia","Si","Secundaria","Manabí","Pichincha","Pichincha, cabecera cantonal","Urbana"
"59864",1,"Manabí","Montecristi","Montecristi, cabecera cantonal",2014," Octubre ",16,13632796800,0,"No","Ecuatoriano","Ecuador ",1987," Octubre ",26,12781584000,26,0,"Soltero","Blanco","Si","Secundaria","Manabí","Montecristi","Montecristi, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1991," Mayo ",18,12893904000,23,0,"Soltera","Mestiza","Si","Superior","Manabí","Montecristi","Montecristi, cabecera cantonal","Urbana"
"59865",1,"Cotopaxi","Pujilí","Pujilí, cabecera cantonal",2014," Diciembre ",4,13637030400,0,"No","Ecuatoriano","Ecuador ",1992," Junio ",15,12927945600,22,0,"Soltero","Indígena","Si","Primaria","Cotopaxi","Pujilí","Pujilí, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1995," Noviembre ",4,13034822400,19,0,"Soltera","Indígena","Si","Primaria","Cotopaxi","Pujilí","Pujilí, cabecera cantonal","Urbana"
"59866",1,"Manabí","Pichincha","Pichincha, cabecera cantonal",2014," Octubre ",24,13633488000,3,"No","Ecuatoriano","Ecuador ",1946," Octubre ",31,11488176000,67,0,"Soltero","Mestizo","Si","Primaria","Manabí","Bolívar","Calceta, cabecera cantonal ","Urbana","Ecuatoriana","Ecuador ",1939," Octubre ",8,11265264000,75,0,"Soltera","Mestiza","No",NA,"Manabí","Bolívar","Calceta, cabecera cantonal ","Urbana"
"59867",1,"Manabí","Pichincha","Pichincha, cabecera cantonal",2014," Octubre ",20,13633142400,0,"No","Ecuatoriano","Ecuador ",1992," Octubre ",2,12937363200,22,0,"Soltero","Mestizo","Si","Secundaria","Manabí","Pichincha","Pichincha, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1989," Marzo ",10,12824870400,25,0,"Soltera","Mestiza","Si","Secundaria","Manabí","Pichincha","Pichincha, cabecera cantonal","Urbana"
"59868",1,"Manabí","Montecristi","Montecristi, cabecera cantonal",2014," Octubre ",17,13632883200,0,"No","Ecuatoriano","Ecuador ",1985," Diciembre ",2,12721708800,28,0,"Soltero","Mestizo","Si","Secundaria","Manabí","Bolívar","Calceta, cabecera cantonal ","Urbana","Ecuatoriana","Ecuador ",1984," Agosto ",16,12680841600,30,0,"Soltera","Mestiza","Si","Primaria","Manabí","Montecristi","Montecristi, cabecera cantonal","Urbana"
"59869",1,"Cotopaxi","Pujilí","Pujilí, cabecera cantonal",2014," Diciembre ",20,13638412800,2,"No","Ecuatoriano","Ecuador ",1992," Diciembre ",2,12942633600,22,0,"Soltero","Mestizo","Si","Secundaria","Cotopaxi","Pujilí","Pujilí, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1993," Noviembre ",2,12971577600,21,0,"Soltera","Mestiza","Si","Ninguno","Cotopaxi","Pujilí","Pujilí, cabecera cantonal","Urbana"
"59870",1,"Manabí","Montecristi","Montecristi, cabecera cantonal",2014," Octubre ",9,13632192000,1,"No","Ecuatoriano","Ecuador ",1993," Agosto ",26,12965702400,21,0,"Soltero","Mestizo","Si","Secundaria","Manabí","Montecristi","Montecristi, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1997," Junio ",12,13085452800,17,0,"Soltera","Mestiza","Si","Primaria","Manabí","Montecristi","Montecristi, cabecera cantonal","Urbana"
"59871",3,"Pichincha","Quito","Iñaquito ",2014," Diciembre ",4,13637030400,0,"No","Ecuatoriano","Ecuador ",1982," Junio ",1,12611116800,32,0,"Soltero","Mestizo","Si","Educación media /bachillerato","Imbabura","Cotacachi","Cotacachi, cabecera cantonal ","Urbana","Extranjera","Estados Unidos ",1989," Agosto ",16,12838608000,25,0,"Soltera","Blanca","Si","Se ignora","Imbabura","Cotacachi","Cotacachi, cabecera cantonal ","Urbana"
"59872",3,"Pichincha","Quito","Iñaquito ",2014," Diciembre ",4,13637030400,0,"No","Ecuatoriano","Ecuador ",1992," Diciembre ",12,12943497600,21,0,"Soltero","Mestizo","Si","Educación media /bachillerato","Pichincha","Quito","Kennedy ","Urbana","Ecuatoriana","Ecuador ",1995," Diciembre ",9,13037846400,18,0,"Soltera","Mestiza","Si","Educación media /bachillerato","Pichincha","Quito","Kennedy ","Urbana"
"59873",1,"Manabí","Montecristi","Montecristi, cabecera cantonal",2014," Octubre ",9,13632192000,0,"No","Ecuatoriano","Ecuador ",1997," Agosto ",11,13090636800,17,0,"Soltero","Mestizo","Si","Secundaria","Manabí","Montecristi","Montecristi, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1999," Enero ",17,13135910400,15,0,"Soltera","Mestiza","Si","Secundaria","Manabí","Montecristi","Montecristi, cabecera cantonal","Urbana"
"59874",1,"Cotopaxi","Pujilí","Pujilí, cabecera cantonal",2014," Diciembre ",19,13638326400,0,"No","Ecuatoriano","Ecuador ",1972," Julio ",16,12299472000,42,1,"Viudo","Mestizo","Si","Secundaria","Cotopaxi","Pujilí","Pujilí, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1977," Julio ",10,12456720000,37,1,"Divorciada","Mestiza","Si","Secundaria","Cotopaxi","Pujilí","Pujilí, cabecera cantonal","Urbana"
"59875",1,"Manabí","Montecristi","Montecristi, cabecera cantonal",2014," Octubre ",30,13634006400,0,"No","Ecuatoriano","Ecuador ",1987," Mayo ",3,12766377600,27,0,"Soltero","Mestizo","Si","Primaria","Manabí","Montecristi","Montecristi, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1988," Marzo ",2,12792643200,26,0,"Soltera","Mestiza","Si","Primaria","Manabí","Montecristi","Montecristi, cabecera cantonal","Urbana"
"59876",1,"Manabí","Montecristi","Montecristi, cabecera cantonal",2014," Octubre ",24,13633488000,0,"No","Ecuatoriano","Ecuador ",1986," Diciembre ",21,12754886400,27,0,"Soltero","Mestizo","Si","Secundaria","Manabí","Montecristi","Montecristi, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",2000," Marzo ",28,13173580800,14,0,"Soltera","Mestiza","Si","Primaria","Manabí","Montecristi","Montecristi, cabecera cantonal","Urbana"
"59877",1,"Cotopaxi","Pujilí","Zumbahua ",2014," Diciembre ",23,13638672000,0,"No","Ecuatoriano","Ecuador ",1990," Septiembre ",10,12872304000,24,0,"Soltero","Indígena","Si","Educación básica","Cotopaxi","Pujilí","Pilaló ","Rural","Ecuatoriana","Ecuador ",1992," Mayo ",11,12924921600,22,0,"Soltera","Indígena","Si","Educación básica","Cotopaxi","Pujilí","Pilaló ","Rural"
"59878",1,"Manabí","Flavio Alfaro","Flavio Alfaro, cabecera cantonal",2014," Septiembre ",26,13631068800,99,"No","Ecuatoriano","Ecuador ",1980," Octubre ",2,12558672000,33,0,"Soltero","Mestizo","Si","Se ignora","Manabí","Flavio Alfaro","San Francisco de Novillo (Cab. en Novillo) ","Rural","Ecuatoriana","Ecuador ",1987," Agosto ",3,12774326400,27,0,"Soltera","Mestiza","Si","Se ignora","Manabí","Flavio Alfaro","San Francisco de Novillo (Cab. en Novillo) ","Rural"
"59879",1,"Cotopaxi","Pujilí","Zumbahua ",2014," Diciembre ",24,13638758400,0,"No","Ecuatoriano","Ecuador ",1992," Marzo ",10,12919564800,22,0,"Soltero","Indígena","Si","Educación básica","Cotopaxi","Pujilí","Pilaló ","Rural","Ecuatoriana","Ecuador ",1991," Diciembre ",15,12912134400,23,0,"Soltera","Indígena","Si","Educación básica","Cotopaxi","Pujilí","Pilaló ","Rural"
"59880",1,"Cotopaxi","Salcedo","San Miguel, cabecera cantonal ",2014," Diciembre ",10,13637548800,0,"No","Ecuatoriano","Ecuador ",1995," Enero ",13,13009334400,19,0,"Soltero","Mestizo","Si","Educación básica","Cotopaxi","Salcedo","San Miguel, cabecera cantonal ","Urbana","Ecuatoriana","Ecuador ",1990," Abril ",26,12860467200,24,0,"Soltera","Mestiza","Si","Educación básica","Cotopaxi","Salcedo","San Miguel, cabecera cantonal ","Urbana"
"59881",3,"Pichincha","Quito","Iñaquito ",2014," Diciembre ",11,13637635200,1,"No","Ecuatoriano","Ecuador ",1978," Julio ",9,12488169600,36,0,"Soltero","Mestizo","Si","Superior","Pichincha","Quito","Kennedy ","Urbana","Ecuatoriana","Ecuador ",1988," Noviembre ",16,12815020800,26,0,"Soltera","Mestiza","Si","Educación media /bachillerato","Pichincha","Quito","Kennedy ","Urbana"
"59882",1,"Manabí","Chone","Chone, cabecera cantonal",2014," Diciembre ",12,13637721600,0,"No","Ecuatoriano","Ecuador ",1986," Julio ",29,12742358400,28,0,"Soltero","Mestizo","Si","Primaria","Manabí","Chone","Ricaurte ","Rural","Ecuatoriana","Ecuador ",2000," Noviembre ",13,13193452800,14,0,"Soltera","Mestiza","Si","Primaria","Manabí","Chone","Ricaurte ","Rural"
"59883",1,"Cotopaxi","Salcedo","San Miguel, cabecera cantonal ",2014," Diciembre ",12,13637721600,1,"No","Ecuatoriano","Ecuador ",1990," Septiembre ",15,12872736000,24,0,"Soltero","Mestizo","Si","Educación media /bachillerato","Cotopaxi","Salcedo","San Miguel, cabecera cantonal ","Urbana","Ecuatoriana","Ecuador ",1994," Febrero ",22,12981254400,20,0,"Soltera","Mestiza","Si","Educación básica","Cotopaxi","Salcedo","San Miguel, cabecera cantonal ","Urbana"
"59884",1,"Guayas","Milagro","Milagro, cabecera cantonal",2014," Diciembre ",11,13637635200,1,"No","Ecuatoriano","Ecuador ",1988," Abril ",8,12795840000,26,0,"Soltero","Mestizo","Si","Educación básica","Guayas","Milagro","Mariscal Sucre (Huaques) ","Rural","Ecuatoriana","Ecuador ",1989," Mayo ",5,12829708800,25,0,"Soltera","Mestiza","Si","Educación media /bachillerato","Guayas","Milagro","Mariscal Sucre (Huaques) ","Rural"
"59885",1,"Esmeraldas","Esmeraldas","Esmeraldas, cabecera cantonal y capital provincial",2014," Diciembre ",29,13639190400,0,"No","Ecuatoriano","Ecuador ",1974," Febrero ",11,12349152000,40,0,"Soltero","Afro-Ecuatoriano/ Afrodescendiente","Si","Secundaria","Esmeraldas","Esmeraldas","Chinca ","Rural","Ecuatoriana","Ecuador ",1972," Marzo ",1,12287635200,42,0,"Soltera","Afro-Ecuatoriana/ Afrodescendiente","Si","Educación media /bachillerato","Esmeraldas","Esmeraldas","Chinca ","Rural"
"59886",1,"Azuay","Sigsig","Sigsig, cabecera cantonal",2014," Octubre ",22,13633315200,0,"No","Ecuatoriano","Ecuador ",1990," Septiembre ",29,12873945600,24,0,"Soltero","Mestizo","Si","Primaria","Azuay","Sigsig","Sigsig, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1985," Marzo ",31,12700454400,29,0,"Soltera","Mestiza","Si","Primaria","Azuay","Sigsig","Sigsig, cabecera cantonal","Urbana"
"59887",3,"Pichincha","Quito","Iñaquito ",2014," Diciembre ",16,13638067200,0,"No","Ecuatoriano","Ecuador ",1983," Octubre ",19,12654748800,31,0,"Soltero","Mestizo","Si","Educación media /bachillerato","Pichincha","Quito","La Magadalena ","Urbana","Ecuatoriana","Ecuador ",1980," Diciembre ",30,12566361600,33,0,"Soltera","Mestiza","Si","Superior","Pichincha","Quito","La Magadalena ","Urbana"
"59888",1,"El Oro","Machala","Machala, cabecera cantonal y capital provincial",2014," Septiembre ",8,13629513600,1,"No","Ecuatoriano","Ecuador ",1976," Septiembre ",15,12430972800,37,1,"Divorciado","Mestizo","Si","Superior","El Oro","Machala","Nueve de Mayo ","Urbana","Ecuatoriana","Ecuador ",1985," Junio ",5,12706156800,29,0,"Soltera","Mestiza","Si","Superior","Loja","Gonzanamá","Gonzanamá, cabecera cantonal","Urbana"
"59889",1,"Santa Elena","Santa Elena","Manglaralto ",2014," Octubre ",23,13633401600,0,"No","Ecuatoriano","Ecuador ",1989," Junio ",10,12832819200,25,0,"Soltero","Mestizo","Si","Educación media /bachillerato","Santa Elena","Santa Elena","Manglaralto ","Rural","Ecuatoriana","Ecuador ",1992," Enero ",7,12914121600,22,0,"Soltera","Mestiza","Si","Educación media /bachillerato","Santa Elena","Santa Elena","Manglaralto ","Rural"
"59890",1,"Santa Elena","Santa Elena","Santa Elena, cabecera cantonal y capital provincial ",2014," Octubre ",9,13632192000,0,"No","Ecuatoriano","Ecuador ",1988," Enero ",3,12787545600,26,0,"Soltero","Mestizo","Si","Educación media /bachillerato","Santa Elena","Santa Elena","Santa Elena, cabecera cantonal y capital provincial ","Urbana","Ecuatoriana","Ecuador ",1999," Septiembre ",21,13157251200,15,0,"Soltera","Mestiza","Si","Educación media /bachillerato","Santa Elena","Santa Elena","Santa Elena, cabecera cantonal y capital provincial ","Urbana"
"59891",1,"Santa Elena","Santa Elena","Santa Elena, cabecera cantonal y capital provincial ",2014," Octubre ",9,13632192000,0,"No","Ecuatoriano","Ecuador ",1997," Abril ",3,13079404800,17,0,"Soltero","Mestizo","Si","Primaria","Santa Elena","Santa Elena","Santa Elena, cabecera cantonal y capital provincial ","Urbana","Ecuatoriana","Ecuador ",1996," Junio ",23,13054867200,18,0,"Soltera","Mestiza","Si","Primaria","Santa Elena","Santa Elena","Santa Elena, cabecera cantonal y capital provincial ","Urbana"
"59892",1,"Santa Elena","Santa Elena","Santa Elena, cabecera cantonal y capital provincial ",2014," Octubre ",17,13632883200,0,"No","Ecuatoriano","Ecuador ",1993," Marzo ",26,12952483200,21,0,"Soltero","Mestizo","Si","Educación media /bachillerato","Santa Elena","Santa Elena","Chanduy ","Rural","Ecuatoriana","Ecuador ",2000," Mayo ",21,13178246400,14,0,"Soltera","Mestiza","Si","Educación básica","Santa Elena","Santa Elena","Chanduy ","Rural"
"59893",1,"Santa Elena","Santa Elena","Santa Elena, cabecera cantonal y capital provincial ",2014," Octubre ",30,13634006400,0,"No","Ecuatoriano","Ecuador ",1992," Diciembre ",7,12943065600,21,0,"Soltero","Mestizo","Si","Educación básica","Santa Elena","Santa Elena","Chanduy ","Rural","Ecuatoriana","Ecuador ",1998," Agosto ",25,13123382400,16,0,"Soltera","Mestiza","Si","Educación básica","Santa Elena","Santa Elena","Chanduy ","Rural"
"59894",1,"Tungurahua","Ambato","Quisapincha (Quizapincha) ",2014," Febrero ",21,13612320000,0,"No","Ecuatoriano","Ecuador ",1989," Septiembre ",30,12842496000,24,0,"Soltero","Indígena","Si","Educación básica","Tungurahua","Ambato","Augusto N. Martínez (Mundugleo) ","Rural","Ecuatoriana","Ecuador ",1986," Julio ",16,12741235200,27,0,"Soltera","Indígena","Si","Educación básica","Tungurahua","Ambato","Ambatillo ","Rural"
"59895",1,"Cotopaxi","Salcedo","San Miguel, cabecera cantonal ",2014," Diciembre ",24,13638758400,1,"No","Ecuatoriano","Ecuador ",1977," Octubre ",4,12464150400,37,0,"Soltero","Mestizo","Si","Ciclo posbachillerato","Cotopaxi","Salcedo","San Miguel, cabecera cantonal ","Urbana","Ecuatoriana","Ecuador ",1988," Marzo ",30,12795062400,26,0,"Soltera","Montubia","Si","Educación media /bachillerato","Cotopaxi","Salcedo","San Miguel, cabecera cantonal ","Urbana"
"59896",1,"Guayas","Milagro","Milagro, cabecera cantonal",2014," Diciembre ",29,13639190400,0,"No","Ecuatoriano","Ecuador ",1982," Mayo ",23,12610339200,32,0,"Soltero","Mestizo","Si","Secundaria","Guayas","San Jacinto de Yaguachi","San Jacinto de Yaguachi, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1987," Enero ",22,12757651200,27,0,"Soltera","Mestiza","Si","Superior","Guayas","San Jacinto de Yaguachi","San Jacinto de Yaguachi, cabecera cantonal","Urbana"
"59897",1,"Santa Elena","Santa Elena","Santa Elena, cabecera cantonal y capital provincial ",2014," Octubre ",30,13634006400,1,"No","Ecuatoriano","Ecuador ",1981," Septiembre ",29,12589948800,33,0,"Soltero","Mestizo","Si","Educación básica","Santa Elena","Santa Elena","Chanduy ","Rural","Ecuatoriana","Ecuador ",1992," Noviembre ",6,12940387200,21,0,"Soltera","Mestiza","Si","Ciclo posbachillerato","Santa Elena","Santa Elena","Chanduy ","Rural"
"59898",1,"Santa Elena","Santa Elena","Santa Elena, cabecera cantonal y capital provincial ",2014," Octubre ",30,13634006400,1,"No","Ecuatoriano","Ecuador ",1981," Mayo ",12,12577852800,33,0,"Soltero","Mestizo","Si","Educación básica","Santa Elena","Santa Elena","Santa Elena, cabecera cantonal y capital provincial ","Urbana","Ecuatoriana","Ecuador ",1981," Junio ",4,12579840000,33,0,"Soltera","Mestiza","Si","Educación básica","Santa Elena","Santa Elena","Santa Elena, cabecera cantonal y capital provincial ","Urbana"
"59899",1,"Santa Elena","Santa Elena","Colonche ",2014," Octubre ",3,13631673600,0,"No","Ecuatoriano","Ecuador ",1993," Julio ",10,12961641600,21,0,"Soltero","Mestizo","Si","Educación básica","Santa Elena","Santa Elena","Colonche ","Rural","Ecuatoriana","Ecuador ",1992," Febrero ",29,12918700800,22,0,"Soltera","Mestiza","Si","Educación básica","Santa Elena","Santa Elena","Colonche ","Rural"
"59900",1,"Esmeraldas","Esmeraldas","Esmeraldas, cabecera cantonal y capital provincial",2014," Diciembre ",23,13638672000,1,"No","Ecuatoriano","Ecuador ",1993," Mayo ",26,12957753600,21,0,"Soltero","Mestizo","Si","Educación básica","Esmeraldas","Atacames","Atacames, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1996," Enero ",9,13040524800,18,0,"Soltera","Afro-Ecuatoriana/ Afrodescendiente","Si","Ninguno","Esmeraldas","Atacames","Atacames, cabecera cantonal","Urbana"
"59901",1,"Cotopaxi","Salcedo","San Miguel, cabecera cantonal ",2014," Diciembre ",11,13637635200,1,"No","Ecuatoriano","Ecuador ",1990," Octubre ",4,12874377600,24,0,"Soltero","Mestizo","Si","Superior","Cotopaxi","Salcedo","San Miguel, cabecera cantonal ","Urbana","Ecuatoriana","Ecuador ",1993," Abril ",12,12953952000,21,0,"Soltera","Mestiza","Si","Ciclo posbachillerato","Cotopaxi","Salcedo","San Miguel, cabecera cantonal ","Urbana"
"59902",1,"Santa Elena","Salinas","José Luis Tamayo (Muey) ",2014," Octubre ",24,13633488000,0,"No","Ecuatoriano","Ecuador ",1967," Abril ",27,12134707200,47,0,"Soltero","Mestizo","Si","Educación media /bachillerato","Santa Elena","Santa Elena","Santa Elena, cabecera cantonal y capital provincial ","Urbana","Ecuatoriana","Ecuador ",1985," Diciembre ",5,12721968000,28,0,"Soltera","Mestiza","Si","Educación media /bachillerato","Santa Elena","Santa Elena","Santa Elena, cabecera cantonal y capital provincial ","Urbana"
"59903",1,"Esmeraldas","Esmeraldas","Esmeraldas, cabecera cantonal y capital provincial",2014," Diciembre ",30,13639276800,1,"No","Ecuatoriano","Ecuador ",1982," Junio ",12,12612067200,32,0,"Soltero","Afro-Ecuatoriano/ Afrodescendiente","Si","Ciclo posbachillerato","Esmeraldas","Esmeraldas","San Mateo ","Rural","Ecuatoriana","Ecuador ",1988," Octubre ",10,12811824000,26,0,"Soltera","Mestiza","Si","Educación básica","Esmeraldas","Esmeraldas","San Mateo ","Rural"
"59904",1,"Cotopaxi","Salcedo","San Miguel, cabecera cantonal ",2014," Diciembre ",17,13638153600,0,"No","Ecuatoriano","Ecuador ",1993," Septiembre ",26,12968380800,21,0,"Soltero","Mestizo","Si","Educación media /bachillerato","Cotopaxi","Salcedo","San Miguel, cabecera cantonal ","Urbana","Ecuatoriana","Ecuador ",1994," Enero ",14,12977884800,20,0,"Soltera","Mestiza","Si","Educación media /bachillerato","Cotopaxi","Salcedo","San Miguel, cabecera cantonal ","Urbana"
"59905",1,"Santa Elena","Santa Elena","Santa Elena, cabecera cantonal y capital provincial ",2014," Octubre ",9,13632192000,0,"No","Ecuatoriano","Ecuador ",1993," Marzo ",13,12951360000,21,0,"Soltero","Mestizo","Si","Educación media /bachillerato","Santa Elena","Santa Elena","Santa Elena, cabecera cantonal y capital provincial ","Urbana","Ecuatoriana","Ecuador ",1995," Diciembre ",13,13038192000,18,0,"Soltera","Mestiza","Si","Educación media /bachillerato","Santa Elena","Santa Elena","Santa Elena, cabecera cantonal y capital provincial ","Urbana"
"59906",1,"Cotopaxi","Salcedo","San Miguel, cabecera cantonal ",2014," Diciembre ",11,13637635200,0,"No","Ecuatoriano","Ecuador ",1985," Agosto ",8,12711686400,29,0,"Soltero","Mestizo","Si","Educación media /bachillerato","Cotopaxi","Salcedo","San Miguel, cabecera cantonal ","Urbana","Ecuatoriana","Ecuador ",1986," Marzo ",13,12730435200,28,0,"Soltera","Mestiza","Si","Educación básica","Cotopaxi","Salcedo","San Miguel, cabecera cantonal ","Urbana"
"59907",1,"Santa Elena","Santa Elena","Santa Elena, cabecera cantonal y capital provincial ",2014," Octubre ",13,13632537600,2,"No","Ecuatoriano","Ecuador ",1974," Mayo ",12,12356928000,40,0,"Soltero","Mestizo","Si","Secundaria","Santa Elena","Santa Elena","Santa Elena, cabecera cantonal y capital provincial ","Urbana","Ecuatoriana","Ecuador ",1976," Junio ",16,12423110400,38,0,"Soltera","Mestiza","Si","Secundaria","Santa Elena","Santa Elena","Santa Elena, cabecera cantonal y capital provincial ","Urbana"
"59908",1,"Santa Elena","Santa Elena","Santa Elena, cabecera cantonal y capital provincial ",2014," Octubre ",22,13633315200,0,"No","Ecuatoriano","Ecuador ",1987," Agosto ",9,12774844800,27,0,"Soltero","Mestizo","Si","Superior","Guayas","Guayaquil","Carbo (Concepción) ","Urbana","Ecuatoriana","Ecuador ",1987," Julio ",15,12772684800,27,0,"Soltera","Mestiza","Si","Educación media /bachillerato","Guayas","Guayaquil","Carbo (Concepción) ","Urbana"
